Vicarious Russian Imperial Stout (Extract),Russian Imperial Stout,9.24,92.42,36.96
Fruited Gose,American Light Lager,5.58,0,3.74
Centennial Blonde,Blonde Ale,4.83,20.82,4.21
No Quarter Smoked Porter,Other Smoked Beer,9.64,121.78,40
Wild West Sour Melange 1,Specialty Wood-Aged Beer,10.61,8.92,8.19
Fjord & Fjell Belma Wieß,Kölsch,5.03,29.64,3.52
Arnold Palemer,Specialty Fruit Beer,5.71,23.98,10.99
Gemini Cyser,Cyser (Apple Melomel),7.3,0,21.05
Island's All American Tupelo Honey Amber Ale,American Amber Ale,5.79,38.12,14.37
Sorachi Ace Sour,Fruit Lambic,5.07,4.87,3.31
Belgian Quadrupel,Belgian Dark Strong Ale,8.95,32.32,4.69
East Coast Pale Ale,American Pale Ale,5.1,46.09,3.69
Coopers Irish Extra Stout,Foreign Extra Stout,5.03,0,18.17
L-IAG! Coffee Dubbel,Belgian Dubbel,7.41,23.02,17.9
IPA Series #1 Of 3 (American IPA),American IPA,6.19,58.81,7.99
Scott's Thor's Thunder,Russian Imperial Stout,8.46,333.19,50
The Great Bavarian Weissbier Project Of 2007/2008,Weissbier,6.62,16.55,3.43
Imperial Maple Stout,Imperial Stout,12.6,56.55,50
L-IAG! Coffee Dubbel,Belgian Dubbel,7.41,23.02,17.9
IPA Series #1 Of 3 (American IPA),American IPA,6.19,58.81,7.99
IRA Brewed 08-31-2014,Irish Red Ale,4.86,22.04,17.44
Snowplow Porter - Midwest Extract Kit,American Porter,6.58,55.72,26.55
"Hopped Mountain ""Summit"" Sailed With ""Columbus"" Then Caught In ""Cascading"" Avalanche IPA",American IPA,6.14,123.29,8.29
Kveik Farmhouse,Saison,6.06,28.83,4.57
Sweet Potato ESB,Extra Special/Strong Bitter (ESB),4.85,50.47,15.19
DRY STOUT - ECLIPSE HOP GUINNESS,Dry Stout,4.86,44.03,31.64
Big Bear Chase Me Brown II,Northern English Brown,6.36,37.46,16.71
Larry's Memorial IPA,American IPA,7.38,77.66,7.4
It's About Time Barleywine,American Barleywine,9.96,132.99,18.8
Damas Da Noite 60 L,Belgian Blond Ale,6.6,22.28,6.05
Blackberry Honey Wheat Ale,Fruit Beer,7.55,25.38,5.05
SMASH German Pilsener,German Pilsner (Pils),4.77,39.13,3.34
Sour Session IPA,Specialty Beer,4.96,65.76,4.3
Chinook-Centennial IPA,American IPA,6.41,56.92,8.53
ALTernative,Altbier,4.68,39.91,14.54
Mosaic Citra & Galaxy With Conan,Double IPA,8.6,38.35,6.04
Tropical Pale Ale,American Pale Ale,4.28,16.15,5.34
IRA Brewed 08-31-2014,Irish Red Ale,4.86,22.04,17.44
U.B. Irish     William Flanagan's Irish Stout 3.0,Dry Stout,4.97,36.35,40
"Hopped Mountain ""Summit"" Sailed With ""Columbus"" Then Caught In ""Cascading"" Avalanche IPA",American IPA,6.14,123.29,8.29
Sweet Potato ESB,Extra Special/Strong Bitter (ESB),4.85,50.47,15.19
DRY STOUT - ECLIPSE HOP GUINNESS,Dry Stout,4.86,44.03,31.64
Great Chain Of Being (Kolsch),American IPA,6.77,59.65,7.28
Big Bear Chase Me Brown II,Northern English Brown,6.36,37.46,16.71
Larry's Memorial IPA,American IPA,7.38,77.66,7.4
It's About Time Barleywine,American Barleywine,9.96,132.99,18.8
Fatamorgana,Imperial IPA,8.01,114.67,6.42
Blackberry Honey Wheat Ale,Fruit Beer,7.55,25.38,5.05
Citra/Mosaic IPA,American IPA,7.03,82.42,5.03
Chinook-Centennial IPA,American IPA,6.41,56.92,8.53
Four Grain HefeLager,American Wheat or Rye Beer,4.65,25.78,5.74
Amarillo Red,Irish Red Ale,5.95,39.34,17.53
7th Inning Stretch Pennsyltucky Dark Cream Ale,Kentucky Common,5.17,26.91,13.85
Mosaic Citra & Galaxy With Conan,Double IPA,8.6,38.35,6.04
Amarillo/Citra IPA,American IPA,6.86,47.14,8.14
Playhouse Brewery Hazy IPA,Specialty IPA: New England IPA,6.72,43.46,4.16
Octoberfest 2019,Oktoberfest/Märzen,5.63,26.04,11.01
#102: Pumpkin Aile,Holiday/Winter Special Spiced Beer,9.36,30.69,24.74
Amarillo/Citra IPA,American IPA,6.86,47.14,8.14
Bavarian Hefeweizen,Weizen/Weissbier,5.95,10.72,4.62
Playhouse Brewery Hazy IPA,Specialty IPA: New England IPA,6.72,43.46,4.16
Shari CAN'Tart,Berliner Weisse,3.16,7.43,2.53
Blonde  11-7-2013 With Northern Brewer,Blonde Ale,4.59,22.69,3.92
Kittea,Saison,5.6,26.73,7.31
1 Gal Mosaic NEIPA,Specialty IPA: New England IPA,5.15,61.16,3.4
Bakke Brygg American IPA 20 L Tropisk (Mosaic Nelson Amarillo),American IPA,7.09,62.84,7.2
Lemon Mint Witbier,Witbier,5.31,13.69,3.75
El Dorado Pale Ale,American Pale Ale,4.98,32.47,6.67
30 - The Big Taj - DIPA - 19-12-15,Double IPA,9.04,158.2,8.44
Northern Brown Ale,British Brown Ale,5.93,24.33,12.63
Dry Stout Yo!,Dry Stout,4.38,31.76,33.06
Tiny Pliny - Session IPA,American IPA,4.62,79.25,4.87
Amarillo Blonde,Blonde Ale,4.25,16.35,3.24
Nut Brown Ale,British Brown Ale,4.61,16.96,16.51
JM Murphy's Cenn Lychee Ale,American Brown Ale,6.63,73.52,19.81
Max Sore Paw IPA,American IPA,5.7,120.65,7.78
Extra Special Bitter,Extra Special/Strong Bitter (ESB),6.01,45.47,17.87
Lemon Mint Witbier,Witbier,5.31,13.69,3.75
Amarillo Blonde,Blonde Ale,4.25,16.35,3.24
Hoppy Hell,Double IPA,9.17,115.78,10.11
Irish Stout With Coffee And Oatmeal,Dry Stout,5.09,43.1,18.59
Rye Kolsch,Kölsch,5.16,25.82,4.55
Kentucky Common,California Common Beer,4.78,23.67,10.11
Cloudy Day IPA,American IPA,6.56,63.62,6.08
Starry Night Porter,Brown Porter,5.11,25.56,28.39
Lemongrass Peppercorn Saison,Saison,5.99,25.17,4.82
Kicker Point Pale Ale,American Pale Ale,4.87,37.88,6.28
Centennial Chinook Red,American Amber Ale,5.46,38.12,13.12
Lucifer,Belgian Golden Strong Ale,7.74,32.56,3.41
Fuller ESB !!!,Extra Special/Strong Bitter (ESB),5.55,42.53,12.96
16 - Jungle Boogie - IPA 25-07-15,American IPA,6.47,69.23,4.86
Caterpillar,American Pale Ale,6.06,31.89,9.77
Polar Altbier,Düsseldorf Altbier,5.17,48.8,14.01
Shady Bohemian,Czech Dark Lager,5.05,22.31,30.02
Dale's Pale Ale Clone,American Amber Ale,6.48,41.81,11.25
Jeff's Untitled Dortmunder,German Helles Exportbier,4.94,25.47,3.83
Red Right Hand,Specialty IPA: Red IPA,5.97,83.58,18.39
2015/08/22 - EZ PZ Ale,California Common Beer,5.12,48.64,12.16
SLOI2,American IPA,7.46,80.95,32.98
Polar Altbier,Düsseldorf Altbier,5.17,48.8,14.01
Golden Honey Ale,Best Bitter,5.29,15.7,5.48
Shady Bohemian,Czech Dark Lager,5.05,22.31,30.02
Andrimne Christmas Ale,Old Ale,5.53,31.8,19.03
Lawnmower IPA,American IPA,6.04,54.87,10.91
Dale's Pale Ale Clone,American Amber Ale,6.48,41.81,11.25
Heavenweizen,Weissbier,5.06,16.49,4.29
Troll Mango IPA,American IPA,7.04,46.84,6.07
BBB El Dorado Rye IPA,American IPA,7.14,166.14,9.31
Flanders Red (Kettle Sour),Flanders Red Ale,5.74,15,12.69
Bear Republic Pilot IPA,American IPA,6.71,63.11,10.77
Red Right Hand,Specialty IPA: Red IPA,5.97,83.58,18.39
Simple American Stout,American Stout,6.15,43.82,33.15
Brett Brux Cider,Other Specialty Cider or Perry,7.01,0,10.76
Enjambment,Weizenbock,7.96,17.56,21.16
åkeTest,California Common Beer,0.47,0,3.62
"Zed Brewing Gone ""A"" Rye IPA",No Profile Selected,5.7,89.42,6.56
California Apricot Gose,Gose,4.21,10.02,4.12
()Jalapeno Pale,American Pale Ale,5.58,37.27,6.76
Sterk Skotte,Wee Heavy,9.57,31.66,24.51
Blue Moon (Clone),American Wheat Beer,5.46,19.66,7.6
8A - Munich Dunkel,Munich Dunkel,5.33,28.75,20.71
Brett Brux Cider,Other Specialty Cider or Perry,7.01,0,10.76
Strawberry Blonde,Fruit Beer,5.22,18.4,5.68
Fredag I Gammalkil,Northern English Brown,4.71,23.64,12.23
Mark's Summer Pale Ale,Standard/Ordinary Bitter,4.43,31.5,7.83
Enjambment,Weizenbock,7.96,17.56,21.16
7 Fjell - Rundemanen Rye Stout,Foreign Extra Stout,6.1,60.29,37.97
Bakke Brygg Porter Ekstrakt,Robust Porter,6.04,31.48,18.5
"Zed Brewing Gone ""A"" Rye IPA",No Profile Selected,5.7,89.42,6.56
RedHeadedStepChild Ale,No Profile Selected,7.16,0,5.29
King Cake Coffee Stout,American Stout,6.02,56.47,40
California Apricot Gose,Gose,4.21,10.02,4.12
Farmer's Daughter (Hennepin),Saison,7.86,21.37,3
Table IPA,American Pale Ale,3.83,27.01,6.42
Long Way Home,American Pale Ale,7.85,52.95,6.88
Skull Splitter - Viking Ale,Strong Scotch Ale,8.13,32.75,23.3
Paddy's Irish Red Ale,Irish Red Ale,4.06,23.95,12.96
Sterk Skotte,Wee Heavy,9.57,31.66,24.51
Blue Moon (Clone),American Wheat Beer,5.46,19.66,7.6
Mead One,Semi-Sweet Mead,16.14,0,5.03
Black Imperial IPA,Imperial IPA,9.09,136.01,33.89
Arrogant Bastard Clone,Old Ale,7.21,84.06,20.26
Golden Ale,British Golden Ale,4.46,18.04,3.79
Timothy Taylors Landlord,Best Bitter,4.46,47.61,7.02
Strawberry Milkshake IPA,American IPA,8.14,92.93,9.31
Sahti #1 2017,Sahti,8.11,15.56,13.71
Hop Standard East Coast IPA,American IPA,5.5,86.83,7.26
Country Helles,Munich Helles,5.38,22.39,5
Molasses Porter,Robust Porter,5.78,45.43,31.83
Hannah's Birthday Stout,American Stout,5.67,35.44,38.98
Tudor Dynasty,Best Bitter,4.55,32.01,9.54
Jester Smash It! - Beer 57,American Pale Ale,4.94,51,7.06
Kanye Westvleteren 16,Belgian Dark Strong Ale,11,37.57,41.2
Red American Pale Ale,American Pale Ale,4.9,36.95,8.85
White House Honey Ale 2nd Term,American Amber Ale,5.55,38.42,18.3
Russian Imperial Stout,Russian Imperial Stout,10.71,74.58,50
Old Peculiar Clone I,Old Ale,6.27,33.48,33.46
Hop Standard East Coast IPA,American IPA,5.5,86.83,7.26
SE IPA,English IPA,6.68,34.99,12.23
Outback Amber Ale,American Amber Ale,6.64,48.34,14.81
Galaxy Comet,No Profile Selected,8.1,59.66,3.75
Tetley's 1945 Mild,Mild,3.06,22.96,12.44
Irish Glow,Irish Red Ale,5.66,21.05,18.6
471 Small Batch,American IPA,9.32,69.26,10.91
Blue Moon Belgian White,Belgian Pale Ale,5.21,16.58,4.17
Tempe Closet Jalapeno Cream Ale,Cream Ale,4.57,48.08,3.51
Teabagger Chai-PA,American Pale Ale,6.15,33.58,6.74
Batch #5,American Amber Ale,7.59,30.11,14.44
Santa's Little Helper 2018. Chocolate Peppermint Porter,American Porter,6.05,47.23,49.1
Townsends Spruce Beer,Alternative Sugar Beer,3.61,0,16.11
#10. Shelby,Mild,3.07,24.2,24.93
English IPA V1,English IPA,6.6,57.1,10.3
Imperial Strawberry Blonde Ale,Blonde Ale,10.39,33.3,7.67
Mango Habanero IPA,Spice Herb or Vegetable Beer,7.74,46.79,8.39
IPA,American IPA,6.91,104.07,10.94
Dirty Daemon (A Zombie Dust Clone) - Extract (10l Boil),American IPA,6.21,69.85,8.48
Pre Prohibition Michelob,German Pilsner (Pils),4.84,42.68,3.33
Mango Habanero IPA,Spice Herb or Vegetable Beer,7.74,46.79,8.39
Barley Wine,English Barleywine,12.06,60.05,50
Berliner Weisse,Berliner Weisse,3.13,3.31,2.52
IPA,American IPA,6.91,104.07,10.94
New Era Black IPA,American IPA,6.59,69.63,36.1
Preston Vanilla Porter,Brown Porter,5,25.7,28.9
HAKAN'S IPA,American IPA,6.07,50.7,7.58
Spring  Creame,Cream Ale,4.45,10.92,3.82
Alien Church Clone,Specialty IPA: New England IPA,6.42,86.19,4.71
MacHendry's G. Washington's Patriot Porter,Baltic Porter,8.44,67.82,35.8
Pre Prohibition Michelob,German Pilsner (Pils),4.84,42.68,3.33
Perfect Irish Red,Irish Red Ale,4.75,36.01,14.33
Riuku,American IPA,5.7,64.53,4.27
Bryan Buono's Recipe,Imperial IPA,8.79,147.91,11.47
Citrus Honey Kolsh,Kölsch,4.94,25.27,4.71
Pliny 4.0,Double IPA,8,120.77,5.6
Cascade Single Hop,American Pale Ale,5.08,33.59,7.67
Ipa LME,American IPA,6.03,49.68,18.06
Hoppy Mango Kettle Sour,Mixed-Fermentation Sour Beer,4.95,21.3,4.75
The Graff Baby,English Cider,1.52,75.09,11.81
Santa Paws,Scottish Heavy,4.98,40.48,38.89
Swish Clone,American IPA,8.8,90.07,5.44
Old Yeller Pils,German Pils,5.04,32.15,3.84
Pliny 4.0,Double IPA,8,120.77,5.6
Colonel Fuzzywuddles' Marshmallow-Chocolate Stout,Sweet Stout,5.31,34.12,38.6
Murica Kölsch,No Profile Selected,5.4,34.55,3.99
Dogfish Head 60 Minute IPA,American IPA,6.43,35.47,7.04
Oatmeal Cream Stout W/ Maris Otter,American Stout,7.04,41.14,34.35
Airwaves,American IPA,7.29,35.85,5.75
French Toast Dicks,British Brown Ale,4.48,38.96,17.16
Maple Dry Stout,Dry Stout,6,28.62,32.68
Bruce's Burnt Porter,Robust Porter,6.03,79.44,40
16B1. Oatmeal Stout,Oatmeal Stout,5.69,33.54,32.31
Gazda,American Stout,6.6,41.09,49.32
All Grain #1,American IPA,6.21,60.99,6.61
Horchata Cream Ale,Cream Ale,5.35,16.65,3.14
Winter Warmer Ale II,American Barleywine,11,90,18.84
Brewmance,American IPA,4.58,64.16,11.88
Smoked Oatmeal Stout,Oatmeal Stout,5.35,39.01,39.12
Witbier,Witbier,4.86,15.18,3.44
Mexican Chocolate Sweet Stout,Imperial Stout,8.31,83.15,50
Maple Dry Stout,Dry Stout,6,28.62,32.68
Blackberry Mead,Semi-Sweet Mead,7.86,0,3.17
Saison Dolores Cramberries,Saison,8.27,7.64,3.35
Frame Shift Drive,Specialty IPA: New England IPA,8.95,28.03,7.24
Summer Screwit APA,American Pale Ale,4.7,126.47,5.8
Dry Stout Fast,Irish Stout,5.08,34.93,30.47
P4 #1 - Straight Up Brown Porter,English Porter,5.68,33.7,25.92
Irish Red,Irish Red Ale,5.76,35.91,17.7
Smoked Porter,Robust Porter,6.11,29.91,40
Sake Saison,Saison,5.13,19.73,3.23
Lawnmower Ale,Belgian Pale Ale,5.12,27.11,9.23
Mexican Cerveza,Premium American Lager,3.59,0,3.11
Basic Brewing Berliner Weisse,Berliner Weisse,2.97,3.08,2.23
Kolsch,Best Bitter,4.18,28.95,2.57
Nugget IPA,American IPA,5.9,97.32,7.41
Yeah Science Bitch!,American Pale Ale,5,45,7.78
Hefeweizen,Weizen/Weissbier,4.86,12.44,3.17
Maple,Open Category Mead,12.99,0,47.23
Green Dragon,American IPA,5.34,90.67,27.41
Saison Dolores Cramberries,Saison,8.27,7.64,3.35
Frame Shift Drive,Specialty IPA: New England IPA,8.95,28.03,7.24
Irish Red,Irish Red Ale,5.76,35.91,17.7
NEIPA #01,American IPA,5.85,32.68,4.38
Alaskan Amber Clone,American Amber Ale,4.96,19.53,7.97
Master Shake - Milkshake IPA,American IPA,7.76,131.28,5.33
Pingree Porter,Brown Porter,5.5,34.6,31.39
Winter Dunkel,Dunkelweizen,6.18,14.48,21.7
Maltalicious,No Profile Selected,6.81,28.94,18.84
APA-Loads 'O Hops!,American IPA,5.74,44.24,7.09
Imperial IPA,Imperial IPA,7.77,60.69,5.72
"""Ridged Chips"" Lager",Weizen/Weissbier,4.89,11.1,3.06
Wee Heavy Red,American Amber Ale,7.58,51.45,19.71
Flower Power,American IPA,6.04,49.42,8.13
Molasses Pumpkin Pie Ale,No Profile Selected,7.01,24.38,9.27
Dievel,Belgian Golden Strong Ale,7.28,29.5,3.59
21A.IPA(Falconer's Flight Single Hop),American IPA,6.23,42.32,9.15
Family - Bonde #01,Mixed-Fermentation Sour Beer,6.12,27.65,3.76
Chocolate Orange IPA,California Common Beer,5.22,65.1,17.35
Australian Sparkling Ale,American Pale Ale,5.08,94.88,4.95
NEIPA #01,American IPA,5.85,32.68,4.38
Alaskan Amber Clone,American Amber Ale,4.96,19.53,7.97
Master Shake - Milkshake IPA,American IPA,7.76,131.28,5.33
Pingree Porter,Brown Porter,5.5,34.6,31.39
Oats N Honey,Belgian Pale Ale,6.26,35.55,6.32
Poor Richards G,London Brown Ale,5.65,28.2,16.09
Maltalicious,No Profile Selected,6.81,28.94,18.84
"""Ridged Chips"" Lager",Weizen/Weissbier,4.89,11.1,3.06
Wee Heavy Red,American Amber Ale,7.58,51.45,19.71
Family - Bonde #01,Mixed-Fermentation Sour Beer,6.12,27.65,3.76
Cascade-orange,American Pale Ale,6.64,33.06,13.52
Sunshine In A Glass,American Wheat or Rye Beer,5.12,23.73,3.64
Columbus IPA,American IPA,4.98,178.5,10.85
Krampus Holiday Ale,American Brown Ale,5.25,23.06,33.08
Božično,Holiday/Winter Special Spiced Beer,10.41,22.83,26.62
TSUNAMI STOUT CLONE,Imperial Stout,7.57,59.83,47.17
G2D Irish Pale Ale ▲ 04.07.17,Irish Red Ale,5.43,23.08,9.23
Sweet Ass Cider #3,Fruit Cider,7.03,0,9.39
Tart Saison,Saison,5.43,54.41,3.71
Hefenbock,Weizenbock,5.76,28.98,13.94
Cascade-orange,American Pale Ale,6.64,33.06,13.52
Sunshine In A Glass,American Wheat or Rye Beer,5.12,23.73,3.64
Krampus Holiday Ale,American Brown Ale,5.25,23.06,33.08
Božično,Holiday/Winter Special Spiced Beer,10.41,22.83,26.62
TSUNAMI STOUT CLONE,Imperial Stout,7.57,59.83,47.17
Mango Scotch Bonnet IPA,American IPA,7.08,60.07,9.04
G2D Irish Pale Ale ▲ 04.07.17,Irish Red Ale,5.43,23.08,9.23
Marvin The Märzen,Märzen,5.98,20.57,11.45
Sweet Ass Cider #3,Fruit Cider,7.03,0,9.39
Tart Saison,Saison,5.43,54.41,3.71
Hefenbock,Weizenbock,5.76,28.98,13.94
Belgian Saisan 2,Saison,6.42,40.32,6.34
Franklin Spruced Stout,American Stout,6.97,26.87,39.02
Hippity-hop IPA,American IPA,6.45,69.89,9.09
Chinook APA,American Pale Ale,5.56,46.71,4.53
Blue Savannah,American Wheat or Rye Beer,5.06,27.88,3.52
Black Heart Coffee Stout,Dry Stout,4.62,32.48,34.8
Ozarks Amber Extract,American Amber Ale,5.23,26.52,15.03
David J. Wozniak's Recipe Clone,Belgian Tripel,8.4,36.02,6.43
Triple Ipa,Belgian Tripel,8.95,77.09,5.74
Indian Summer Pale Ale DME Version,Extra Special/Strong Bitter (ESB),5.42,36.05,5.54
Hippity-hop IPA,American IPA,6.45,69.89,9.09
Czech Pilsner,German Pilsner (Pils),5.72,72.62,3.93
Golden Joe,Clone Beer,6.14,27.62,6.75
Amarillo-Citra Pale Ale,American Pale Ale,5.46,30.1,5.86
Hive Heater Winter Ale 2012,Holiday/Winter Special Spiced Beer,8.11,47.6,25.07
Boonies LCPA Clone,Mild,4.32,8.1,6.4
Bakke Smash Citra,American IPA,6.04,69.72,4.4
Farmhouse Ale,Saison,6.75,18.45,9.55
TB2,American Pale Ale,6.95,44.18,9.64
Red Pale Ale,American Pale Ale,5.43,37.98,13.63
Blue Savannah,American Wheat or Rye Beer,5.06,27.88,3.52
Mosiac And Simcoe IPA,American IPA,7.07,46.98,9.88
Denali IPA,American IPA,7.21,92.7,11.38
Ozarks Amber Extract,American Amber Ale,5.23,26.52,15.03
David J. Wozniak's Recipe Clone,Belgian Tripel,8.4,36.02,6.43
Triple Ipa,Belgian Tripel,8.95,77.09,5.74
Ruby Red Ale/World Traveler Red Ale,American Amber Ale,6.64,57.39,19.89
Citrus Gose,Gose,6.4,23.22,5.55
American LIBERTY RyePA,American IPA,6.7,68.3,5.25
Altbier,North German Altbier,4.93,30.83,13.3
Oktoberferst,Oktoberfest/Märzen,5.05,25.29,7.13
Downton Abbey Dubbel,Belgian Dubbel,6.96,22.08,12.06
Eagle Rock IPA,Spice Herb or Vegetable Beer,6.97,81.71,7.7
15 - Northern Lights - Stone IPA Clone 12-07-15,American IPA,6.66,67.94,6.01
Epic Pale Ale Clone,American Pale Ale,5.41,44.27,6.07
Black Swan - Coffee Stout,American Stout,6.88,17.01,42.82
Cherry Milk Stout,American Stout,6.5,47.82,50
#49 Polish Pale Ale,American Pale Ale,5.64,23.06,3.78
Old Rasputin Clone,Russian Imperial Stout,8.62,76.75,36.94
Raspberry Baltic Porter,Baltic Porter,6.91,21.68,30.4
American LIBERTY RyePA,American IPA,6.7,68.3,5.25
Sour Cherry Blonde Ale,Fruit Lambic,6.23,5.53,2.87
#28 Calypso Belgian,Belgian Specialty Ale,6.06,63.58,7.24
Porter,Robust Porter,5.2,33.5,33.22
Ginger's Red Hot Love,Holiday/Winter Special Spiced Beer,7.39,28.27,26.17
Azza The Azzaca,American Pale Ale,5.97,44.9,5.63
#101: Mint Chocolate Milk Stout,American Porter,7.97,65.55,50
Czech Pilsner,Czech Pale Lager,4.29,51.28,3.36
Dan's Breakfast Stout,Foreign Extra Stout,7.78,34.67,47.96
Dad's Irish Red V2,Irish Red Ale,5.72,23.69,18.85
Czech Pilsner,Czech Pale Lager,4.29,51.28,3.36
Thunder Road Brut IPA,No Profile Selected,6.67,109.27,3.34
Hoppin Honey,Imperial IPA,6.31,131.52,14.95
Kirk's All Grain Brown Ale,American Brown Ale,5.16,58.83,18.03
1872 Elland Porter,Robust Porter,6.14,103.94,29.33
Yinz Wheat Wine,American Barleywine,10.35,108.79,9.52
La Cascinetta,Saison,5.77,23.93,4.84
Oaked Scotch Ale,Scottish Export,5.93,21.6,18.71
Maximus Grist,American Amber Ale,5.47,22.02,14.02
Ron Mexico 1 Gal,California Common Beer,4.26,79.34,4.53
Sierra Nevada Resilience IPA,American IPA,6.58,67.63,12.93
16 West Coast IPA,American IPA,5.77,68.04,14.17
NEIPA Base,Specialty IPA: New England IPA,7.36,66.24,6.46
APA CC,American Pale Ale,5.48,35.74,8.02
Dan's Breakfast Stout,Foreign Extra Stout,7.78,34.67,47.96
Brown Organic Manic,American Brown Ale,4.58,30.74,26.78
Breckenridge 471 Clone,American IPA,9.25,94.8,10.16
Dry Stout,Dry Stout,4.08,37.21,31.58
Berliner Weisse #3,Berliner Weisse,3.79,4.29,2.62
Czech Pilsner,Czech Pale Lager,4.29,51.28,3.36
Oaked Scotch Ale,Scottish Export,5.93,21.6,18.71
APA CC,American Pale Ale,5.48,35.74,8.02
Fontine La Salope,Saison,8.12,30.74,11.73
Brown Ale Esb,British Brown Ale,4.73,24.68,17.4
German Dunkelweizen,Dunkelweizen,5.42,10,16.09
West Coast Double IPA (256),Double IPA,8.45,94.49,8.09
Saint Nicholas Russian Imperial Stout (Batch #1),Imperial Stout,10.2,57.29,44.05
Summit Smash,American Pale Ale,5.63,31.05,6.13
Kitchen Sink IPA,American IPA,6.14,98.46,15.28
Strawberry Mint Saison,Saison,6.49,43.22,4.34
Apricot Ale,American Pale Ale,6.36,60.88,7.61
Big Dipper Taiheke Galaxy DIPA,American IPA,8.22,86.25,7.58
Torpedo Extra IPA,American IPA,6.04,86.29,8.95
Red X IPA,American IPA,7.16,65.82,10.16
Summer Ale 2014,Blonde Ale,4.79,33.22,3.2
TOPAZ AUSSIE PALE ALE,American Pale Ale,4.93,52.79,4.89
German Wheat Beer,Weissbier,5.31,11.63,3.6
Belgian Quad,Belgian Dark Strong Ale,9.97,32.14,18.09
Outer Banks Blonde,American Pale Ale,4.86,19.5,4.52
Fontine La Salope,Saison,8.12,30.74,11.73
Morning Quickie - 15 Min NEIPA,American IPA,5.73,52.62,3.57
Johanssons Finöl.,American Pale Ale,5.86,27.23,11.12
El Dorado Blonde,Blonde Ale,4.1,20.05,5.79
Boxer Brown Ale,American Brown Ale,4.43,39.04,15.64
Sauvin Saison,Saison,6.9,22.65,5.24
Kyle's Eisbock,Eisbock,7.89,32.91,22.01
Trappist Ale,Belgian Dark Strong Ale,8.14,24.97,22.38
Cascade/simcoe/columbus/el Dorado Session Ipa,American Pale Ale,4.94,76.51,7.37
ChocoMint Stout,Sweet Stout,5.46,30.93,36.89
Pliny,Imperial IPA,7.03,226.23,6.07
Black Pearl Oyster Stout,American Stout,5.02,37.95,38.02
Hop Devil,American IPA,6.61,48.97,8.51
Daddy's Little Pumpkin Brown Ale,American Brown Ale,5.92,19.98,24.05
블랙리스트 IPA,Specialty IPA: Black IPA,7.96,50.86,39.79
2015.9 - North Coast Old Rasputin,Russian Imperial Stout,8.96,67.21,36.45
EBH Muddled Decisions Nutella Stout,Sweet Stout,5,29.82,33.71
JD's 1 Gal ESB,Extra Special/Strong Bitter (ESB),4.98,47.18,13.01
Pottersville Pale Ale,American Pale Ale,5.36,43.09,9.83
109 Five Moves Of Doom (session BW),American Barleywine,8.33,247.82,13.23
Morning Quickie - 15 Min NEIPA,American IPA,5.73,52.62,3.57
Johanssons Finöl.,American Pale Ale,5.86,27.23,11.12
El Dorado Blonde,Blonde Ale,4.1,20.05,5.79
ABV IPA,American IPA,6.4,62,5.28
Lemongrass Gose,Gose,4.61,6.17,3.85
Belgian Chocolate Orange Stout#,American Stout,7.24,53.72,41.46
Black Pearl Oyster Stout,American Stout,5.02,37.95,38.02
Hop Devil,American IPA,6.61,48.97,8.51
Daddy's Little Pumpkin Brown Ale,American Brown Ale,5.92,19.98,24.05
2015.9 - North Coast Old Rasputin,Russian Imperial Stout,8.96,67.21,36.45
